Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Letter_support_Kebele,ApplicantIncome,CoapplicantIncome,Saving_Amount,Saving_time,Estmation_salary_or_property,Guarantors_marital_status,LoanAmount,Loan_Amount_Term,Credit_History, letter_free_debt ,Property_Area,Loan_Status
633406,38,F,yes ,5,notgraduate,yes,yes,7400,6700,400,twomonth,10000,no,4000,1,1,yes,Urban ,no
465010,39,M,yes ,4,notgraduate,yes,yes,3200,8017,2080,twomonth,50000,yes ,20800,2,1,yes,Urban ,yes
632941,37,M,yes ,3,notgraduate,yes,yes,5000,5358,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
633937,37,M,yes ,2,notgraduate,yes,yes,8700,5133,5000,twomonth,100000,yes ,50000,3,2,yes,Urban ,yes
456040,39,M,yes ,1,notgraduate,yes,yes,9000,3333,2400,twomonth,50000,no,24000,2,2,yes,Urban ,no
437398,36,M,yes ,1,notgraduate,yes,yes,13500,4609,500,twomonth,10000,yes ,5000,1,1,yes,Urban ,yes
633095,34,M,yes ,1,notgraduate,yes,yes,12000,6000,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
176189,36,F,yes ,1,notgraduate,yes,yes,10000,8900,2000,twomonth,50000,yes ,20000,1,1,yes,Urban ,yes
448146,38,M,yes ,5,notgraduate,yes,yes,16000,15396,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
442077,34,M,yes ,5,notgraduate,yes,yes,15000,6193,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
721076,36,M,yes ,5,notgraduate,yes,yes,8000,8000,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
719649,37,F,yes ,5,notgraduate,yes,yes,13500,12579,900,twomonth,10000,no,9000,1,0,yes,Urban ,no
632324,38,M,yes ,4,notgraduate,yes,yes,14000,12300,1100,twomonth,10000,yes ,11000,2,0,yes,Urban ,yes
457513,39,M,yes ,3,notgraduate,yes,yes,7900,6500,5000,twomonth,100000,yes ,50000,3,1,yes,Urban ,yes
730780,34,M,yes ,3,notgraduate,yes,yes,8700,7000,500,twomonth,10000,yes ,5000,1,1,yes,Urban ,yes
428085,45,F,yes ,2,notgraduate,yes,yes,11000,7071,3600,twomonth,100000,yes ,36000,3,1,yes,Urban ,yes
496643,43,F,yes ,3,notgraduate,yes,yes,6000,6193,200,twomonth,5000,yes ,2000,1,1,yes,Urban ,yes
670768,42,F,yes ,3,notgraduate,yes,yes,5680,4851,150,twomonth,5000,yes ,1500,1,0,yes,Urban ,yes
416947,40,F,yes ,3,notgraduate,yes,no,8900,3150,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,no
250067,43,F,yes ,0,notgraduate,yes,yes,7900,3394,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
452764,44,F,yes ,0,notgraduate,yes,yes,10000,6193,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
652984,46,M,yes ,0,notgraduate,yes,yes,6000,5133,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
428014,45,M,yes ,1,notgraduate,yes,yes,8900,7071,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
693771,43,M,yes ,1,graduate,yes,yes,15396,8017,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
430162,46,M,yes ,4,graduate,yes,yes,6193,8354,3900,twomonth,100000,yes ,39000,3,1,yes,Urban ,yes
419112,43,M,yes ,0,graduate,yes,yes,8000,9056,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
453018,47,M,yes ,1,graduate,yes,yes,12579,10150,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
428648,46,M,yes ,0,graduate,yes,yes,12300,2799,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
429927,43,M,yes ,1,graduate,yes,no,6500,3150,600,twomonth,10000,yes ,6000,1,0,no,Urban ,no
395593,42,M,yes ,0,graduate,yes,yes,7000,3333,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
704171,47,M,yes ,2,graduate,yes,yes,7071,3526,250,twomonth,5000,yes ,2500,1,0,yes,Urban ,yes
731421,34,M,yes ,1,graduate,yes,yes,7071,3729,5000,twomonth,100000,yes ,50000,3,2,yes,Urban ,yes
427838,35,M,yes ,2,graduate,yes,yes,3333,3934,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
536650,36,M,yes ,2,graduate,yes,yes,3333,4150,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
429103,39,M,yes ,1,graduate,yes,yes,4081,4609,800,twomonth,10000,yes ,8000,1,1,yes,Urban ,yes
689435,37,M,yes ,2,graduate,yes,yes,3333,4851,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
640587,38,M,yes ,2,graduate,yes,yes,1946,6193,20000,twomonth,400000,yes ,200000,3,2,yes,Urban ,yes
444881,34,M,yes ,1,graduate,yes,yes,15000,6481,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
431696,35,F,yes ,1,graduate,yes,yes,13000,7071,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
302373,34,M,yes ,1,graduate,yes,yes,13578,8017,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
722655,45,M,yes ,1,graduate,yes,yes,7000,8354,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
463052,42,M,yes ,1,graduate,yes,yes,8000,9056,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
386514,36,M,yes ,1,graduate,yes,yes,6000,4609,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
540082,31,M,yes ,1,graduate,yes,yes,8000,4851,600,twomonth,10000,yes ,6000,1,0,yes,Urban ,yes
154278,36,M,yes ,1,graduate,yes,yes,5000,5358,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
438197,39,F,yes ,1,graduate,yes,yes,9000,5358,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
630391,40,M,yes ,0,graduate,yes,yes,3333,6193,600,twomonth,10000,yes ,6000,1,1,yes,Urban ,yes
695547,43,M,yes ,1,graduate,yes,yes,4500,7071,2800,twomonth,50000,yes ,28000,2,2,yes,Urban ,yes
1556841,42,M,yes ,1,graduate,yes,yes,15000,8017,20000,twomonth,400000,yes ,200000,3,2,yes,Urban ,yes
723441,33,M,yes ,1,graduate,yes,yes,8000,11719,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
441835,31,M,yes ,1,graduate,yes,yes,6300,9056,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
629869,30,M,yes ,1,graduate,yes,yes,4500,5133,250,twomonth,5000,yes ,2500,1,1,yes,Urban ,yes
162249,32,M,yes ,1,graduate,yes,yes,10000,4851,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
439857,31,M,yes ,1,graduate,yes,yes,5600,4565,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
415606,29,M,yes ,1,graduate,yes,yes,10000,6193,1000,twomonth,20000,yes ,10000,1,0,yes,Urban ,yes
463019,32,M,yes ,1,graduate,yes,yes,10000,7071,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
430970,33,F,yes ,1,graduate,yes,yes,12000,2799,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
400324,31,M,yes ,1,graduate,yes,yes,12300,3150,800,twomonth,10000,yes ,8000,1,0,yes,Urban ,yes
421493,27,M,yes ,1,graduate,yes,yes,2900,3333,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
676361,29,F,yes ,1,graduate,yes,yes,3994,5133,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
493887,30,M,yes ,1,graduate,yes,yes,1791,5358,3805,twomonth,100000,yes ,38048,3,1,yes,Urban ,yes
452709,31,M,yes ,1,graduate,yes,yes,2245,7071,150,twomonth,5000,yes ,1500,1,0,yes,Urban ,yes
713612,31,M,yes ,1,graduate,yes,yes,4081,8017,300,twomonth,10000,yes ,3000,1,0,yes,Urban ,yes
184689,33,F,yes ,1,graduate,yes,no,3000,2799,1300,twomonth,10000,yes ,13000,1,1,no,Urban ,no
459621,33,M,yes ,1,graduate,yes,yes,4609,3333,1000,twomonth,20000,yes ,10000,1,0,yes,Urban ,yes
403957,33,M,yes ,1,graduate,yes,yes,4600,3394,700,twomonth,10000,yes ,7000,1,0,yes,Urban ,yes
427978,29,M,yes ,1,graduate,yes,yes,5600,4609,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
671087,28,M,yes ,1,graduate,yes,yes,7600,3200,600,twomonth,10000,yes ,6000,1,1,yes,Urban ,yes
496143,34,F,yes ,1,graduate,yes,no,1200,4851,1500,twomonth,20000,yes ,15000,2,0,no,Urban ,no
659769,37,M,yes ,1,graduate,yes,yes,1400,5400,200,twomonth,5000,yes ,2000,1,0,yes,Urban ,yes
740905,63,F,yes ,1,graduate,yes,yes,2500,3500,600,twomonth,10000,yes ,6000,1,0,yes,Urban ,yes
738326,36,M,yes ,1,graduate,yes,yes,6700,5600,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
733283,34,F,yes ,1,graduate,yes,yes,4560,5600,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
718390,37,M,yes ,1,graduate,yes,yes,2300,3700,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
494001,36,M,yes ,1,graduate,yes,no,1980,9056,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
637567,28,M,yes ,1,graduate,yes,yes,6500,8017,300,twomonth,10000,yes ,3000,1,1,yes,Urban ,yes
635220,29,M,yes ,1,graduate,yes,yes,0,4609,7000,twomonth,100000,yes ,70000,3,1,yes,Urban ,yes
429547,35,M,yes ,1,graduate,yes,yes,3000,3394,2800,twomonth,50000,yes ,28000,2,1,yes,Urban ,yes
430805,59,M,yes ,1,graduate,yes,no,3900,5133,200,twomonth,5000,yes ,2000,1,0,no,Urban ,no
534718,43,M,yes ,0,graduate,yes,yes,3200,4185,800,twomonth,10000,yes ,8000,1,1,yes,Urban ,yes
628960,36,F,yes ,1,graduate,yes,yes,0,3394,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
714843,38,M,yes ,1,graduate,yes,yes,1980,2799,2800,twomonth,50000,yes ,28000,2,2,yes,Urban ,yes
395683,66,M,yes ,1,graduate,yes,no,6500,3500,420,twomonth,10000,yes ,4200,1,1,no,Urban ,no
456112,39,M,yes ,1,graduate,yes,yes,3400,4310,250,twomonth,5000,yes ,2500,1,0,yes,Urban ,yes
451888,45,M,yes ,1,graduate,yes,yes,1700,5000,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
449115,43,M,yes ,1,graduate,yes,yes,6000,4300,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
728807,44,M,yes ,1,graduate,yes,yes,5000,8000,250,twomonth,5000,yes ,2500,1,0,yes,Urban ,yes
443717,42,M,yes ,1,graduate,yes,no,5400,7350,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
665400,42,F,yes ,1,graduate,yes,yes,2500,6193,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
439044,43,F,yes ,1,graduate,yes,yes,3400,5133,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
729302,46,F,yes ,1,graduate,yes,yes,2500,7071,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
731405,29,M,yes ,0,graduate,yes,no,5000,8017,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
476878,45,M,yes ,0,graduate,yes,yes,3400,8354,600,twomonth,10000,yes ,6000,1,0,yes,Urban ,yes
631215,34,M,yes ,0,graduate,yes,yes,3200,9056,3000,twomonth,100000,yes ,30000,3,1,yes,Urban ,yes
456019,43,M,yes ,0,graduate,yes,yes,5000,3394,4000,twomonth,100000,yes ,40000,2,1,yes,Urban ,yes
266322,27,M,yes ,0,graduate,yes,no,3000,2799,500,twomonth,10000,yes ,5000,1,0,no,Urban ,no
265085,29,M,yes ,0,graduate,yes,yes,5000,3150,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
642125,30,M,yes ,0,graduate,yes,yes,6500,3333,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
397481,45,F,yes ,0,graduate,yes,yes,4300,3526,6000,twomonth,100000,yes ,60000,3,1,yes,Urban ,yes
457951,47,M,yes ,0,graduate,yes,no,3365,3729,1000,twomonth,20000,yes ,10000,1,1,no,Urban ,no
410654,49,M,yes ,1,graduate,yes,yes,7000,3934,700,twomonth,10000,yes ,7000,1,0,yes,Urban ,yes
502634,50,M,yes ,1,graduate,yes,yes,3000,4150,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
441942,35,M,yes ,1,graduate,yes,yes,1958,4609,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
430626,37,M,yes ,1,notgraduate,yes,yes,967,2799,250,twomonth,5000,yes ,2500,1,1,yes,Urban ,yes
421329,41,M,yes ,2,notgraduate,yes,no,5500,3394,500,twomonth,10000,yes ,5000,1,1,no,Urban ,no
540095,43,M,yes ,3,notgraduate,yes,yes,3000,8017,800,twomonth,10000,yes ,8000,1,0,yes,Urban ,yes
254140,29,M,yes ,3,notgraduate,yes,yes,957,4609,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
403797,28,M,yes ,3,notgraduate,yes,yes,3394,15445,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
543250,27,F,yes ,3,notgraduate,yes,yes,3000,15445,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
273484,33,F,yes ,3,notgraduate,yes,yes,3333,10000,300,twomonth,10000,yes ,3000,1,0,yes,Urban ,yes
275046,36,M,yes ,3,notgraduate,yes,yes,2229,12000,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
397269,36,M,yes ,3,notgraduate,yes,yes,4500,11000,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
705368,37,M,yes ,3,notgraduate,yes,no,1978,11300,800,twomonth,10000,yes ,8000,1,0,no,Urban ,no
663395,34,M,yes ,3,notgraduate,yes,yes,6700,9800,4000,twomonth,100000,yes ,40000,3,1,yes,Urban ,yes
670689,39,M,yes ,3,notgraduate,yes,yes,2800,7600,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
478999,41,M,yes ,3,notgraduate,yes,yes,2200,8700,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
708987,40,M,yes ,3,notgraduate,yes,no,1900,7071,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
676950,43,M,yes ,3,notgraduate,yes,yes,4400,4081,3500,twomonth,100000,yes ,35000,2,1,yes,Urban ,yes
403903,51,M,yes ,3,notgraduate,yes,yes,3400,6193,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
181886,53,M,yes ,3,notgraduate,no,yes,5400,8017,1500,twomonth,20000,yes ,15000,1,1,yes,Urban ,yes
437674,51,M,yes ,3,notgraduate,no,yes,2900,4500,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
536602,30,M,yes ,3,notgraduate,no,no,5400,5300,500,twomonth,5000,yes ,5000,1,0,no,Urban ,no
401401,32,F,yes ,3,notgraduate,no,yes,3400,7071,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
1559294,36,M,yes ,1,notgraduate,no,yes,1700,6500,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
192072,37,M,yes ,1,notgraduate,no,yes,7800,4500,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
731337,44,F,yes ,1,notgraduate,yes,yes,5200,5000,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
165687,45,M,yes ,1,notgraduate,yes,yes,5300,7000,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
506066,41,M,yes ,1,notgraduate,yes,yes,4300,6500,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
187088,40,M,yes ,1,notgraduate,yes,yes,2900,4800,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
697004,33,F,yes ,1,notgraduate,yes,yes,2700,5300,500,twomonth,5000,yes ,5000,1,0,yes,Urban ,yes
712472,34,M,yes ,1,notgraduate,yes,yes,3000,2700,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
726726,39,M,yes ,1,notgraduate,yes,yes,2000,5300,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
502768,38,M,yes ,1,notgraduate,yes,yes,2800,5000,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
1559737,28,M,yes ,1,notgraduate,yes,yes,2600,4300,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
732492,29,M,yes ,0,graduate,no,yes,4300,4609,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
399505,27,M,yes ,0,graduate,no,yes,3600,5133,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
714169,29,M,yes ,0,graduate,no,yes,5500,5358,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
440557,25,M,yes ,0,graduate,no,yes,6500,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
672380,27,M,yes ,0,graduate,no,yes,1900,3333,700,twomonth,20000,yes ,7000,1,0,yes,Urban ,yes
512004,29,M,yes ,0,graduate,no,yes,2400,3394,1200,twomonth,10000,yes ,12000,1,1,yes,Urban ,yes
476896,33,F,yes ,0,graduate,yes,yes,3000,6193,300,twomonth,10000,no,3000,1,1,no,Urban ,no
156667,34,F,yes ,0,graduate,yes,yes,2600,7071,3000,twomonth,100000,yes ,30000,3,2,yes,Urban ,yes
450590,35,F,yes ,0,graduate,no,yes,2900,8017,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
540666,37,F,yes ,0,graduate,no,yes,3000,4851,300,twomonth,10000,yes ,3000,1,0,yes,Urban ,yes
743590,37,F,yes ,0,graduate,no,yes,4500,2799,2500,twomonth,50000,yes ,25000,2,1,yes,Urban ,yes
723410,37,F,yes ,1,graduate,yes,no,3450,7071,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
447184,35,M,yes ,1,graduate,no,yes,4609,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
654327,32,M,yes ,1,graduate,yes,yes,0,8354,500,twomonth,5000,yes ,5000,1,1,yes,Urban ,yes
756250,31,M,yes ,1,graduate,no,yes,2000,9056,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
726730,35,M,yes ,1,graduate,no,yes,4300,10150,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
393103,33,M,yes ,1,graduate,no,yes,3000,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
280961,51,M,yes ,1,graduate,yes,yes,5000,3150,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
697929,52,M,yes ,1,graduate,no,yes,5600,3333,1500,twomonth,20000,yes ,15000,3,1,yes,Urban ,yes
730465,50,M,yes ,1,graduate,yes,yes,4700,3526,3000,twomonth,100000,yes ,30000,3,1,yes,Urban ,yes
447058,40,M,yes ,1,graduate,yes,no,4800,3729,1500,twomonth,20000,yes ,15000,2,1,no,Urban ,no
666126,49,F,yes ,1,graduate,yes,yes,5200,3934,500,twomonth,5000,yes ,5000,1,0,yes,Urban ,yes
700186,41,F,yes ,1,graduate,yes,yes,4800,4150,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
514342,46,F,yes ,0,graduate,yes,yes,6700,4609,1382,twomonth,10000,yes ,13819,2,1,yes,Urban ,yes
702308,47,F,yes ,1,graduate,no,yes,5400,4851,1000,twomonth,20000,yes ,10000,1,0,yes,Urban ,yes
733272,68,M,yes ,1,graduate,yes,yes,3000,7071,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
641088,78,M,yes ,2,graduate,no,yes,6700,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
528561,33,M,yes ,1,graduate,yes,yes,4500,8354,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
456967,37,M,yes ,0,graduate,yes,no,6700,9056,800,twomonth,10000,yes ,8000,1,0,no,Urban ,no
654211,37,M,yes ,1,graduate,yes,yes,3000,10150,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
631128,34,M,yes ,3,graduate,no,yes,3200,2799,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
635916,32,M,yes ,3,graduate,yes,yes,4000,3150,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
675581,31,M,yes ,3,graduate,yes,yes,4500,3333,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
446382,30,M,yes ,3,graduate,yes,yes,4000,3526,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
429308,38,M,yes ,3,graduate,no,yes,3300,3729,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
452528,30,M,yes ,1,graduate,no,yes,3900,3934,400,twomonth,10000,yes ,4000,1,0,yes,Urban ,yes
659758,37,F,yes ,1,graduate,no,yes,3600,4150,300,twomonth,10000,yes ,3000,1,0,yes,Urban ,yes
433640,29,M,yes ,1,graduate,no,yes,8600,4609,5000,twomonth,100000,yes ,50000,3,1,yes,Urban ,yes
440722,26,M,yes ,1,graduate,no,yes,5400,4851,800,twomonth,10000,yes ,8000,1,1,yes,Urban ,yes
516956,27,M,yes ,1,graduate,yes,yes,3700,6193,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
439547,28,M,yes ,1,graduate,no,yes,4500,6481,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
665849,29,M,yes ,1,graduate,yes,yes,8000,7071,1000,twomonth,10000,yes ,10000,1,1,yes,Urban ,yes
194321,33,M,yes ,1,graduate,no,yes,1600,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
634343,34,M,yes ,1,graduate,no,yes,3000,8354,300,twomonth,5000,yes ,3000,1,1,yes,Urban ,yes
446634,31,M,yes ,1,graduate,yes,yes,3000,9056,6000,twomonth,100000,yes ,60000,3,1,yes,Urban ,yes
437764,32,M,yes ,1,graduate,no,yes,4500,7071,250,twomonth,5000,yes ,2500,1,0,yes,Urban ,yes
663400,36,F,yes ,1,graduate,no,yes,3000,8017,50,twomonth,5000,no,500,1,0,no,Urban ,no
242934,37,M,yes ,1,graduate,no,yes,2900,8354,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
416925,36,F,yes ,2,notgraduate,yes,yes,7000,9056,10000,twomonth,200000,yes ,100000,3,2,yes,Urban ,yes
653027,39,M,yes ,2,notgraduate,yes,yes,6000,10150,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
428722,30,F,yes ,3,notgraduate,yes,yes,3400,4100,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
663390,33,M,yes ,3,notgraduate,yes,yes,3000,3300,600,twomonth,10000,yes ,6000,1,1,yes,Urban ,yes
435831,32,M,yes ,3,notgraduate,yes,yes,2800,4100,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
442136,34,F,yes ,2,notgraduate,yes,yes,3000,3394,600,twomonth,10000,no,6000,1,1,yes,Urban ,no
725373,45,M,yes ,1,notgraduate,yes,yes,5000,3333,500,twomonth,10000,yes ,5000,1,1,yes,Urban ,yes
723376,49,F,yes ,1,notgraduate,yes,yes,4000,7071,5000,twomonth,100000,yes ,50000,3,2,yes,Urban ,yes
670510,47,M,yes ,1,notgraduate,yes,yes,2000,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
744836,46,F,yes ,1,notgraduate,yes,yes,1500,4000,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
380743,34,M,yes ,1,notgraduate,yes,yes,1600,3500,1382,twomonth,10000,yes ,13819,1,1,yes,Urban ,yes
653058,45,M,yes ,1,notgraduate,yes,yes,1900,5000,2000,twomonth,50000,no,20000,2,0,yes,Urban ,no
492341,37,M,yes ,1,notgraduate,yes,yes,1500,6500,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
515112,49,M,yes ,1,notgraduate,yes,yes,1800,7100,1500,twomonth,20000,yes ,15000,2,0,yes,Urban ,yes
459373,38,F,yes ,1,notgraduate,yes,yes,4500,8017,10000,twomonth,200000,yes ,100000,3,2,yes,Urban ,yes
472425,39,M,yes ,1,notgraduate,yes,yes,1500,9056,300,twomonth,10000,yes ,3000,1,1,yes,Urban ,yes
543315,41,F,yes ,1,notgraduate,yes,yes,1000,8017,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
700178,40,M,yes ,1,notgraduate,yes,yes,3000,3333,350,twomonth,10000,no,3500,1,1,no,Urban ,no
154346,30,M,yes ,1,notgraduate,yes,yes,3600,3394,1020,twomonth,20000,yes ,10200,1,1,yes,Urban ,yes
455079,33,F,yes ,1,notgraduate,yes,yes,1570,6700,700,twomonth,10000,yes ,7000,1,1,yes,Urban ,yes
401515,29,M,yes ,1,notgraduate,yes,yes,3800,8017,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
309491,30,M,yes ,1,notgraduate,yes,yes,3100,5358,1500,twomonth,20000,yes ,15000,2,1,yes,Urban ,yes
433656,45,M,yes ,0,notgraduate,yes,yes,4700,5133,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
439583,48,F,yes ,1,notgraduate,yes,yes,1200,3333,800,twomonth,10000,yes ,8000,1,1,yes,Urban ,yes
170102,46,M,yes ,1,notgraduate,yes,no,1800,4609,500,twomonth,5000,yes ,5000,1,1,no,Urban ,no
467280,44,M,yes ,1,notgraduate,yes,yes,2700,2799,2000,twomonth,50000,yes ,20000,2,1,yes,Urban ,yes
431369,42,M,yes ,1,notgraduate,yes,yes,2900,3333,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
733139,41,M,yes ,1,notgraduate,yes,yes,7600,5133,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
641563,50,M,yes ,1,notgraduate,yes,yes,4300,8017,15000,twomonth,200000,yes ,150000,3,2,yes,Urban ,yes
447687,45,M,yes ,1,notgraduate,yes,yes,2780,6193,2800,twomonth,50000,yes ,28000,3,1,yes,Urban ,yes
630380,43,M,yes ,1,notgraduate,yes,yes,3343,4851,400,twomonth,10000,yes ,4000,1,1,no,Urban ,no
444843,29,M,yes ,1,notgraduate,yes,yes,7800,5400,2400,twomonth,50000,yes ,24000,2,2,yes,Urban ,yes
536668,28,M,yes ,1,notgraduate,yes,yes,2600,5320,400,twomonth,10000,yes ,4000,1,1,yes,Urban ,yes
441485,50,M,yes ,1,notgraduate,yes,yes,5400,5133,3200,twomonth,100000,yes ,32000,3,1,yes,Urban ,yes
679964,48,M,yes ,0,graduate,no,yes,3300,5358,1000,twomonth,20000,yes ,10000,1,1,no,Urban ,no
442588,47,M,yes ,0,graduate,no,yes,3000,7071,3000,twomonth,100000,yes ,30000,3,2,yes,Urban ,yes
496463,56,F,yes ,0,graduate,no,yes,14007,6193,500,twomonth,10000,yes ,5000,1,1,yes,Urban ,yes
428476,67,M,yes ,0,graduate,no,yes,7900,8017,500,twomonth,10000,yes ,5000,1,0,yes,Urban ,yes
395775,46,M,yes ,0,graduate,no,yes,8900,3220,600,twomonth,10000,yes ,6000,1,0,yes,Urban ,yes
493208,45,M,yes ,0,graduate,no,yes,13720,3147,200,twomonth,5000,yes ,2000,1,0,yes,Urban ,yes
524555,35,M,yes ,0,graduate,no,no,13720,7071,1200,twomonth,20000,no,12000,1,1,yes,Urban ,no
441978,43,M,yes ,0,graduate,no,yes,4609,4609,1000,twomonth,20000,yes ,10000,1,1,yes,Urban ,yes
